time,rate
2748.5,208.6567829159714
2749.5,208.09492398976835
2750.5,207.52845635910865
2751.5,206.95741097644037
2752.5,206.3818190443455
2753.5,205.8017120138347
2754.5,205.2171215826288
2755.5,204.6280796934269
2756.5,204.03461853216092
2757.5,203.43677052623684
2758.5,202.83456834276308
2759.5,202.22804488676525
2760.5,201.61723329938837
2761.5,201.00216695608577
2762.5,200.3828794647959
2763.5,199.75940466410526
2764.5,199.1317766214001
2765.5,198.5000296310044
2766.5,197.8641982123064
2767.5,197.22431710787205
2768.5,196.58042128154705
2769.5,195.93254591654596
2770.5,195.28072641353003
2771.5,194.62499838867276
2772.5,193.96539767171396
2773.5,193.3019603040016
2774.5,192.63472253652282
2775.5,191.963720827923
2776.5,191.28899184251355
2777.5,190.61057244826884
2778.5,189.92849971481115
2779.5,189.24281091138565
2780.5,188.55354350482372
2781.5,187.86073515749575
2782.5,187.16442372525324
2783.5,186.46464725536032
2784.5,185.76144398441483
2785.5,185.05485233625888
2786.5,184.34491091987962
2787.5,183.63165852729924
2788.5,182.9151341314556
2789.5,182.19537688407263
2790.5,181.47242611352098
2791.5,180.74632132266913
2792.5,180.01710218672486
2793.5,179.28480855106739
2794.5,178.54948042907012
2795.5,177.81115799991443
2796.5,177.06988160639403
2797.5,176.32569175271064
2798.5,175.57862910226086
2799.5,174.8287344754143
2800.5,174.07604884728292
2801.5,173.32061334548231
2802.5,172.56246924788422
2803.5,171.80165798036154
2804.5,171.03822111452405
2805.5,170.27220036544742
2806.5,169.5036375893937
2807.5,168.7325747815242
2808.5,167.959054073605
2809.5,167.1831177317045
2810.5,166.4048081538843
2811.5,165.62416786788214
2812.5,164.84123952878866
2813.5,164.0560659167162
2814.5,163.26868993446143
2815.5,162.47915460516106
2816.5,161.6875030699411
2817.5,160.8937785855595
2818.5,160.09802452204246
2819.5,159.30028436031483
2820.5,158.50060168982412
2821.5,157.69902020615876
2822.5,156.8955837086607
2823.5,156.09033609803174
2824.5,155.28332137393514
2825.5,154.47458363259128
2826.5,153.66416706436826
2827.5,152.85211595136707
2828.5,152.0384746650023
2829.5,151.22328766357722
2830.5,150.40659948985504
2831.5,149.58845476862467
